31000526,J140642,7.922261008383724e+18,1.434283496493706e+16,-9.496835164627995e+18,-0.99
31000525,J140308,7.916286709440933e+18,5.637988677306515e+16,-9.502313950522354e+18,-0.99
31000529,J135910,7.954528153266602e+18,4.654279589575178e+16,-9.488527351031386e+18,-0.99
31000521,J151615,7.915589652626029e+18,5.654772487013766e+16,-9.48754384782528e+18,-0.99
31000520,J150859,7.920258527652101e+18,-2.384315608720585e+16,-9.48741412218887e+18,-0.99
31000528,J154606,7.947771143096293e+18,-2.1995291948967944e+16,-9.499281007646902e+18,-0.99
31000527,J114306,7.935104353398532e+18,-1.5107929786529212e+16,-9.493133474420314e+18,-0.99
31000558,J134534,7.836520418601868e+18,4537122359287388.0,-9.553527607681735e+18,-0.99
31000550,J114712,7.841368161188878e+18,-3.2707013232155508e+16,-9.520463647573174e+18,-0.99
31000559,J153229,7.834952979736953e+18,4.018175582607512e+16,-9.540540952379384e+18,-0.99
31000556,J174449,7.839978049606861e+18,6.600467441020752e+16,-9.538809126273958e+18,-0.99
31000557,J133015,7.836110594328601e+18,3.3978790505231716e+16,-9.54043843461231e+18,-0.99
31000551,J211908,7.850060778384059e+18,6.056237106726718e+16,-9.516160057976779e+18,-0.99
31000552,J150700,7.851723280293363e+18,-2.2675680352623344e+16,-9.523567314296553e+18,-0.99
31000560,J133557,7.830220177360699e+18,4.013000922200475e+16,-9.552446003042255e+18,-0.99
31000555,J145211,7.84672527884496e+18,2.6707414506419828e+16,-9.53619347350919e+18,-0.99
31000553,J164931,7.84896430406906e+18,5.75882540362829e+16,-9.531572479199758e+18,-0.99
31000554,J121412,7.84840380748797e+18,-3.1877556578037948e+16,-9.536568529445417e+18,-0.99
31000472,J122832,7.869944910764914e+18,1.7540394036104964e+16,-9.530063926598803e+18,-0.99
31000475,J115651,7.848923104326543e+18,5.160563729430627e+16,-9.521613767346405e+18,-0.99
31000477,J160014,7.849576720830038e+18,5.44851682215607e+16,-9.519159388975716e+18,-0.99
31000478,J110823,7.849893652658255e+18,-2.373212409817394e+16,-9.517383166095872e+18,-0.99
31000469,J105321,7.855890854628941e+18,1.6284499793822868e+16,-9.540060384258617e+18,-0.99
31000468,J165357,7.857305730826883e+18,-7455719805088080.0,-9.540744876474946e+18,-0.99
31000473,J143359,7.862950073040388e+18,2.537031429422442e+16,-9.521425391254184e+18,-0.99
31000470,J105803,7.858086629066689e+18,5.57830097772115e+16,-9.541464551684045e+18,-0.99
31000474,J100447,7.857893276446595e+18,-3.1118317540133684e+16,-9.520867968915309e+18,-0.99
31000476,J134323,7.858559436835297e+18,7.016503481362998e+16,-9.521361963936584e+18,-0.99
31000471,J130209,7.861997564562755e+18,5228747501145524.0,-9.529860661648075e+18,-0.99
31000481,J145155,7.843891098565016e+18,7.181531967193579e+16,-9.475104353559073e+18,-0.99
31000488,J123450,7.865838313901817e+18,5.833965304927802e+16,-9.488151355025142e+18,-0.99
31000486,J113108,7.853430265765306e+18,4.34063801738168e+16,-9.472533460224244e+18,-0.99
31000489,J135809,7.873484839909559e+18,-18629226025460.0,-9.488077138393207e+18,-0.99
31000479,J100246,7.861809232053387e+18,4.165216492454203e+16,-9.48079222470718e+18,-0.99
31000482,J114405,7.847886641425959e+18,3.1416080486865308e+16,-9.47284337909164e+18,-0.99
31000485,J131107,7.843553276653679e+18,3.4440326158923348e+16,-9.466316576679182e+18,-0.99
31000480,J131221,7.853351856985439e+18,3733705517187932.0,-9.484673605852805e+18,-0.99
31000487,J172556,7.859239929567976e+18,4.280403063686915e+16,-9.480251689533567e+18,-0.99
31000484,J172551,7.846142362449638e+18,3.923756184636555e+16,-9.463775149426268e+18,-0.99
31000483,J215537,7.838565014346956e+18,4.915208147210733e+16,-9.470518937681846e+18,-0.99
31000464,J144546,7.831766435735421e+18,-3.4895360718287336e+16,-9.457623757757295e+18,-0.99
31000465,J145759,7.831216220798842e+18,3.5525503995600796e+16,-9.451225855161203e+18,-0.99
31000467,J130222,7.846192036888297e+18,5.660630425678752e+16,-9.43874644808738e+18,-0.99
31000463,J211915,7.837008285804571e+18,-223650704030800.0,-9.45375195618452e+18,-0.99
31000466,J103422,7.838783892022225e+18,3.41208477165725e+16,-9.441747721156884e+18,-0.99
31000459,J103716,7.833646498984937e+18,-1.3244418830191024e+16,-9.46939812271868e+18,-0.99
31000462,J141332,7.839599918681028e+18,8693932591165508.0,-9.45600635373724e+18,-0.99
31000461,J151250,7.837323632373055e+18,1.260621395259818e+16,-9.46105314143027e+18,-0.99
31000460,J100640,7.842070740096077e+18,5.898272494433259e+16,-9.465396147024812e+18,-0.99
31000490,J212319,7.837600035008045e+18,2.473632233863382e+16,-9.481436267665977e+18,-0.99
31000493,J104115,7.830274425766944e+18,1.6009349350984948e+16,-9.505472721483344e+18,-0.99
31000492,J170038,7.829603721228298e+18,-1.4672136917551192e+16,-9.49648121892445e+18,-0.99
31000491,J104210,7.830792966322388e+18,2.8659957853659652e+16,-9.49454829276199e+18,-0.99
31000497,J120619,7.865812100552723e+18,2.738603033425154e+16,-9.50167359766214e+18,-0.99
31000496,J114055,7.852014687325396e+18,1.4660428385771804e+16,-9.504794865280901e+18,-0.99
31000495,J231517,7.83711964550985e+18,5.39526020797373e+16,-9.504930444217852e+18,-0.99
31000494,J114758,7.836524624446184e+18,6.690503013155382e+16,-9.504921701339732e+18,-0.99
31000498,J213058,7.866400940238204e+18,4138638971054420.0,-9.503409601633237e+18,-0.99
31000534,J154538,7.899357452777037e+18,6068671895446988.0,-9.472301537013608e+18,-0.99
31000535,J144426,7.887579727749823e+18,-5336950400293916.0,-9.473026513544405e+18,-0.99
31000533,J101149,7.890816955925433e+18,4.653470347042232e+16,-9.47744373327863e+18,-0.99
31000532,J142239,7.878845690123252e+18,6.975261930370819e+16,-9.48504398789665e+18,-0.99
31000530,J132024,7.876117161395458e+18,7.009909796476795e+16,-9.483275039364833e+18,-0.99
31000537,J122124,7.874623003005086e+18,-2.917952745565316e+16,-9.48552258853319e+18,-0.99
31000536,J150341,7.88954817920392e+18,1.505272359639686e+16,-9.48651998824685e+18,-0.99
31000531,J160311,7.877139245406122e+18,874077678287776.0,-9.484154808296495e+18,-0.99
31000538,J112614,7.884986987627896e+18,1.014040561604198e+16,-9.487106082471977e+18,-0.99
31002083,J152325,7.710374357704163e+18,2.1523280800792876e+16,-8.942942770693532e+18,-0.99
31002078,J103600,7.711642188786628e+18,-2.287656739327448e+16,-8.932011937460974e+18,-0.99
31002080,J131128,7.719115482303935e+18,2.5951166825127764e+16,-8.933380673219475e+18,-0.99
31002077,J145735,7.702663870412731e+18,6.785860685091338e+16,-8.937113994834907e+18,-0.99
31002501,J104617,7.70589795608542e+18,-2.9218158173284148e+16,-8.933670984265689e+18,-0.99
31002075,J111935,7.704754756360918e+18,-1.940079473812961e+16,-8.942253204627273e+18,-0.99
31002079,J211517,7.71477813416064e+18,6.786495998233614e+16,-8.93218125954791e+18,-0.99
31002081,J143107,7.719760401862112e+18,-2.583282102044665e+16,-8.942421496375883e+18,-0.99
31002076,J100237,7.701246798132733e+18,-2.234399211523857e+16,-8.940986346467131e+18,-0.99
31002082,J213125,7.716292019480823e+18,2.2275438972808716e+16,-8.943569200612829e+18,-0.99
31002064,J115522,7.697468048581345e+18,-810920671237264.0,-9.028453103320568e+18,-0.99
31002062,J122049,7.693349177303769e+18,-3.487133785067805e+16,-9.025984290426453e+18,-0.99
31002061,J164900,7.693476904104582e+18,6.888345466206709e+16,-9.028286831459549e+18,-0.99
31002067,J121959,7.709503667831143e+18,3.961180555763853e+16,-9.024224803077804e+18,-0.99
31002063,J154846,7.696070386270609e+18,6.01813474831289e+16,-9.029392804361322e+18,-0.99
31002066,J121704,7.702096295440952e+18,-3.0897346343444104e+16,-9.025938860322071e+18,-0.99
31002068,J105849,7.713072340885249e+18,5.098476950798506e+16,-9.021609405461528e+18,-0.99
31002065,J145844,7.701535877543978e+18,1.9772714213441244e+16,-9.021254616091686e+18,-0.99
31002069,J122610,7.679177820606839e+18,-6319255538296724.0,-8.976282039047332e+18,-0.99
31002070,J152912,7.672311342803504e+18,421261635854668.0,-8.97929429285349e+18,-0.99
31002073,J160547,7.681592975270318e+18,3.3197543034178492e+16,-8.961958286764152e+18,-0.99
31002072,J154906,7.675074507841444e+18,-2.7985867285820468e+16,-8.966457362015722e+18,-0.99
31002071,J145359,7.673415106950881e+18,5.079012621520144e+16,-8.966126400095337e+18,-0.99
31002074,J111150,7.684912469976616e+18,9384223695400396.0,-8.968577172846451e+18,-0.99
31002089,J105504,7.750876344709753e+18,1.9162824791225044e+16,-8.991898451528084e+18,-0.99
31002086,J143718,7.765725210770085e+18,1.3747880790423804e+16,-8.992225337751546e+18,-0.99
31002087,J134141,7.760969054607944e+18,-2.1128567378852356e+16,-8.985567576164403e+18,-0.99
31002084,J114014,7.764956487149379e+18,3.0378503271140956e+16,-8.983847386829885e+18,-0.99
31002085,J215215,7.766573174055212e+18,-2.426511929059248e+16,-8.991293201087794e+18,-0.99
31002476,J101248,7.759464514854736e+18,5.397084890328098e+16,-8.979325751462427e+18,-0.99
31002088,J114842,7.759750223467561e+18,-5669633229867940.0,-8.981658302381513e+18,-0.99
31002090,J130302,7.742337602078177e+18,-3.4136244467063276e+16,-9.002289059319234e+18,-0.99
31002096,J134652,7.716267132322445e+18,2.1661091982469516e+16,-8.911977826828148e+18,-0.99
31002097,J123628,7.717879794838663e+18,1.373669796591466e+16,-8.910938755051516e+18,-0.99
31002091,J170327,7.689869829575202e+18,6.097540427551274e+16,-8.936538091968359e+18,-0.99
31002098,J130621,7.717375383081634e+18,6.189745383306406e+16,-8.909236221890045e+18,-0.99
31002092,J120823,7.699772527719203e+18,2.2382379545003572e+16,-8.931656158459178e+18,-0.99
31002093,J153449,7.699522897726283e+18,4.262481328671856e+16,-8.932745643809522e+18,-0.99
31002094,J164621,7.70425400755504e+18,7.165849045994197e+16,-8.932000933257793e+18,-0.99
31002095,J142631,7.71385698887652e+18,2.4750579348055364e+16,-8.920603245379901e+18,-0.99
31002121,J163408,7.71778397442143e+18,-2.2335095151019636e+16,-9.020662440180401e+18,-0.99
31002124,J153447,7.724351170619657e+18,-1.1570213409776444e+16,-9.021412557395841e+18,-0.99
31002123,J133913,7.72543247182939e+18,-1.836283867077994e+16,-9.023940180420076e+18,-0.99
31002120,J141043,7.7187028220377e+18,-2.6887707393157224e+16,-9.008944561239767e+18,-0.99
31002122,J135204,7.716922503094159e+18,-1.8824665026705864e+16,-9.018889344991344e+18,-0.99
31002125,J145313,7.723188836729231e+18,-3.063222394801334e+16,-9.011822796773974e+18,-0.99
31002109,J162007,7.739576534731578e+18,1.0590831635322492e+16,-8.929468896609555e+18,-0.99
31002111,J141615,7.748222987941586e+18,-1.832087082603256e+16,-8.940370031688172e+18,-0.99
31002107,J120010,7.731750132903962e+18,7.175828033948136e+16,-8.942133459409152e+18,-0.99
31002113,J105822,7.749347201179116e+18,3.966046572824782e+16,-8.942878012991728e+18,-0.99
31002110,J215124,7.74749951650211e+18,3.2828748772473388e+16,-8.938864205237457e+18,-0.99
31002108,J233630,7.740825051957756e+18,2.2278810586617388e+16,-8.931049081417503e+18,-0.99
31002112,J133222,7.747981132355898e+18,4.370983866912462e+16,-8.941300056202143e+18,-0.99
31002116,J104846,7.665731190490422e+18,3.4988277783010092e+16,-9.038628300925375e+18,-0.99
31002119,J161635,7.667734675893601e+18,6.515476373404179e+16,-9.020115958723428e+18,-0.99
31002118,J121416,7.668771591268174e+18,2.5764708675170884e+16,-9.018552921043473e+18,-0.99
31002117,J123440,7.664867728539818e+18,2.3248501476486348e+16,-9.031503766753859e+18,-0.99
31002114,J171136,7.649238994565089e+18,-1.4652488990560576e+16,-9.043601440340907e+18,-0.99
31002115,J152111,7.655596098745828e+18,2.1073328659787556e+16,-9.049381865549041e+18,-0.99
31002106,J105623,7.722313765138068e+18,-1.443557276625596e+16,-9.024052796752757e+18,-0.99
31002100,J163930,7.701306138512671e+18,1.4923101874658356e+16,-9.020168424066996e+18,-0.99
31002099,J171158,7.699345941328314e+18,6.82584387340729e+16,-9.02101699349693e+18,-0.99
31002101,J113907,7.704709599037271e+18,3.981169489376427e+16,-9.013828181166409e+18,-0.99
31002102,J164610,7.71303425975745e+18,4.202876311809698e+16,-9.025250744427398e+18,-0.99
31002104,J133833,7.700522516870308e+18,1.5093837908060212e+16,-9.02673808908312e+18,-0.99
31002103,J145512,7.70528548147977e+18,4.047106488835371e+16,-9.024554350483323e+18,-0.99
31002105,J141250,7.708356211487372e+18,2.8956748520202828e+16,-9.024007266109295e+18,-0.99
31002493,J154509,7.693110937181103e+18,1.1854720414942876e+16,-9.011043109460662e+18,-0.99
31002167,J101343,8.163839493165025e+18,-3863696526206700.0,-9.317886969371136e+18,-0.99
31002168,J105135,8.166777722232045e+18,4.370375841930184e+16,-9.31666114650929e+18,-0.99
31002164,J104218,8.16030724995419e+18,3.4510654463865124e+16,-9.32403255155792e+18,-0.99
31002170,J110841,8.150310162416553e+18,2.6898936527657332e+16,-9.319726833766021e+18,-0.99
31002169,J111818,8.158241839215333e+18,1.7541151488360732e+16,-9.328695670201678e+18,-0.99
31002165,J115308,8.164161546092658e+18,-3093984577624640.0,-9.32605118103492e+18,-0.99
31002166,J140418,8.167768643201059e+18,5.288930115490786e+16,-9.32187815905755e+18,-0.99
31002159,J112042,8.177614649061791e+18,-1.34706063524326e+16,-9.295665476497687e+18,-0.99
31002163,J213226,8.192132920278889e+18,5803082398601948.0,-9.302700118172744e+18,-0.99
31002162,J230047,8.193342718861172e+18,7597932007189524.0,-9.292396697686168e+18,-0.99
31002158,J142110,8.188357673162177e+18,-2.3512474138370296e+16,-9.297360224966554e+18,-0.99
31002160,J105719,8.182824695319014e+18,1.6895830779855692e+16,-9.300501362338855e+18,-0.99
31002156,J143626,8.197030331445808e+18,6.224224872027778e+16,-9.298515780661041e+18,-0.99
31002157,J161737,8.197921815520838e+18,-2.73211708793382e+16,-9.300234139040915e+18,-0.99
31002161,J101556,8.192740071424521e+18,-7595953187456996.0,-9.29238884083876e+18,-0.99
31002499,J143605,8.190661697905938e+18,3.4565974582000796e+16,-9.30490433789679e+18,-0.99
31002155,J154152,8.201226542071476e+18,2.5679702593042444e+16,-9.312688116116466e+18,-0.99
31002136,J115933,8.127703608137806e+18,2751019619998956.0,-9.302437642671012e+18,-0.99
31002138,J131549,8.12624614692407e+18,9241383530727156.0,-9.305832168709433e+18,-0.99
31002137,J133529,8.128600318738769e+18,8159546234696060.0,-9.307812585489574e+18,-0.99
31002135,J100919,8.132521403009395e+18,5.092066155819085e+16,-9.296778354848053e+18,-0.99
31002134,J115520,8.127172011094195e+18,-3325930122501652.0,-9.292112597229674e+18,-0.99
31002139,J205517,8.127875738031019e+18,4.122179510047378e+16,-9.294400700452446e+18,-0.99
31002175,J131747,8.151884008188467e+18,-3.3698108159576664e+16,-9.287486141482355e+18,-0.99
31002176,J133553,8.140646591685588e+18,4.4795128098112e+16,-9.284388948885168e+18,-0.99
31002174,J124942,8.153940284155308e+18,5.173175236700726e+16,-9.282802420021135e+18,-0.99
31002177,J115422,8.140681284691576e+18,-2.7908327748265636e+16,-9.28577066181866e+18,-0.99
31002173,J212203,8.147037029144834e+18,-1.866343492122596e+16,-9.277930298483028e+18,-0.99
31002172,J142349,8.147981854668624e+18,3.7147694950242e+16,-9.278819990531484e+18,-0.99
31002171,J134024,8.150239850185034e+18,3.663842108022098e+16,-9.281294927288857e+18,-0.99
31002127,J135301,8.223649387676483e+18,1.6274526061701068e+16,-9.271012647920294e+18,-0.99
31002126,J162753,8.225865139515113e+18,-2707114168873288.0,-9.273139865438245e+18,-0.99
31002131,J120437,8.238351085957842e+18,-3.305488872974976e+16,-9.276646308991773e+18,-0.99
31002128,J125254,8.216498580686825e+18,1.3880158589855004e+16,-9.273776736664998e+18,-0.99
31002132,J100252,8.239096461438874e+18,3.925157273023802e+16,-9.282541168896702e+18,-0.99
31002129,J145320,8.227465988780438e+18,2787505837638788.0,-9.274331636432146e+18,-0.99
31002133,J153919,8.238332476589611e+18,2.4102728762067788e+16,-9.286754656405604e+18,-0.99
31002130,J103116,8.238103773624046e+18,-2.863174204035553e+16,-9.27531199628682e+18,-0.99
31002490,J221356,8.211697609160461e+18,5.50802447811624e+16,-9.272450668548612e+18,-0.99
31002145,J122757,8.150170006290314e+18,6.594236308154355e+16,-9.318406698572116e+18,-0.99
31002144,J172937,8.140513315343948e+18,3.421517755456138e+16,-9.321623871037362e+18,-0.99
31002140,J220546,8.137425079865169e+18,-1.6707805943708592e+16,-9.332153985137922e+18,-0.99
31002143,J155040,8.136974954946673e+18,-2.1791112257487692e+16,-9.325678334240272e+18,-0.99
31002141,J102853,8.128755305984156e+18,-3.372838576862786e+16,-9.337540076685226e+18,-0.99
31002142,J115418,8.124186352698949e+18,6.700581716342994e+16,-9.323604015579865e+18,-0.99
31002185,J214006,8.160936457644092e+18,5.919418403862693e+16,-9.376627391807977e+18,-0.99
31002184,J101912,8.167247039491834e+18,-1.1127992813706484e+16,-9.371282600193094e+18,-0.99
31002179,J161301,8.17057194657504e+18,2.8333029181400388e+16,-9.369037186030696e+18,-0.99
31002178,J103448,8.163990385199015e+18,7.100409392828846e+16,-9.365673690786105e+18,-0.99
31002181,J172125,8.173639223100074e+18,5.00390889861819e+16,-9.36885450515988e+18,-0.99
31002183,J134440,8.174890490050402e+18,1.9295501672466412e+16,-9.36985251474299e+18,-0.99
31002180,J130334,8.175392193418831e+18,5831644859450948.0,-9.37492930182939e+18,-0.99
31002182,J114537,8.172120995472414e+18,5.43552308486999e+16,-9.372707174256839e+18,-0.99
31002151,J151204,8.238646279477005e+18,-5133510842424844.0,-9.33356573235977e+18,-0.99
31002504,J125657,8.216688638866131e+18,7492034920980540.0,-9.337331628047194e+18,-0.99
31002149,J125544,8.237906164241466e+18,6.181002670481966e+16,-9.333085452681617e+18,-0.99
31002153,J162047,8.235766358130433e+18,4.357964678748678e+16,-9.320558871691084e+18,-0.99
31002146,J100759,8.213110363745265e+18,-3.061864954418354e+16,-9.335774278698068e+18,-0.99
31002148,J152034,8.23400045989577e+18,3.78542562935835e+16,-9.335026026820153e+18,-0.99
31002147,J145416,8.227085853545923e+18,2.5383647742999044e+16,-9.33153312485431e+18,-0.99
31002152,J104537,8.233862402894056e+18,5.59478729829339e+16,-9.31980424762078e+18,-0.99
31002154,J140514,8.227753612073559e+18,7.011771515631104e+16,-9.318613583238531e+18,-0.99
31002150,J123235,8.237637523987105e+18,-3.2421271007479236e+16,-9.335284342792724e+18,-0.99
31002192,J151300,8.20866633123712e+18,4.604922461488651e+16,-9.298812606694013e+18,-0.99
31002186,J235108,8.200271062198838e+18,5.84859763196719e+16,-9.292633037342102e+18,-0.99
31002187,J124538,8.202070955804401e+18,-2.1564679212084676e+16,-9.283307537178851e+18,-0.99
31002188,J125641,8.200761131524753e+18,-2.336904413580155e+16,-9.291418308257081e+18,-0.99
31002189,J141728,8.200525461228132e+18,772809991275536.0,-9.29174866511149e+18,-0.99
31002191,J204350,8.20877994807967e+18,-3.052012302211786e+16,-9.291226367166611e+18,-0.99
31002190,J100616,8.205557311008337e+18,4314496353557348.0,-9.291197623122246e+18,-0.99
31002193,J114041,8.207393610985876e+18,4.870555440681355e+16,-9.304274628312345e+18,-0.99
31001714,J164031,7.534892929673456e+18,2.6568091331771884e+16,-9.166355385373639e+18,-0.99
31001716,J103228,7.525953087138138e+18,-2.5445153301457476e+16,-9.171827039389122e+18,-0.99
31001715,J155249,7.536880859879812e+18,4.816235747855224e+16,-9.173442022953378e+18,-0.99
31001713,J111644,7.540591338942819e+18,-2.4792467199303028e+16,-9.179350383050051e+18,-0.99
31001719,J103631,7.541189160934328e+18,5.844061060705464e+16,-9.168744077754564e+18,-0.99
31001718,J163217,7.543553716397531e+18,-8675802905476628.0,-9.168910429377814e+18,-0.99
31001717,J164025,7.532846722208026e+18,-1.864085522380033e+16,-9.166859348913059e+18,-0.99
31001656,J223824,7.587746680423925e+18,-1.1656458502878244e+16,-9.082286496743644e+18,-0.99
31001651,J151303,7.589998704453482e+18,5.93874150837923e+16,-9.109815130930401e+18,-0.99
31001650,J162231,7.590514144519569e+18,-2.456221873099908e+16,-9.109854859441141e+18,-0.99
31001655,J101042,7.58859170842178e+18,3.4725019174931188e+16,-9.090837451390616e+18,-0.99
31001654,J123753,7.582591732008677e+18,5.83264322469917e+16,-9.100966782180828e+18,-0.99
31001652,J145848,7.601842296795639e+18,-1.7384230034318534e+16,-9.102274797585936e+18,-0.99
31001653,J152720,7.592574676342743e+18,6.396614559893784e+16,-9.109253663028301e+18,-0.99
31001686,J233909,7.524663193838124e+18,6.409308503912139e+16,-9.0833474866331e+18,-0.99
31001687,J134354,7.532101610123634e+18,4.886837436386696e+16,-9.096226808398395e+18,-0.99
31001683,J100937,7.526434513611855e+18,5.251170781697499e+16,-9.088058646316282e+18,-0.99
31001684,J100107,7.526049860150713e+18,-2.594647951997803e+16,-9.085603415102851e+18,-0.99
31001685,J204230,7.528568950093856e+18,1.6833545002467364e+16,-9.081699582829612e+18,-0.99
31001688,J160046,7.543241651415096e+18,6.440100090175634e+16,-9.096703680009682e+18,-0.99
31001657,J125929,7.557638064701114e+18,2.2010280885910412e+16,-9.172571526735099e+18,-0.99
31001660,J144120,7.543294032575024e+18,3.4463439421199308e+16,-9.179235000862405e+18,-0.99
31001662,J111007,7.545457518617867e+18,-1.8677176738620144e+16,-9.187257047387529e+18,-0.99
31001659,J135346,7.547064745471487e+18,1.924632977355866e+16,-9.183941446215227e+18,-0.99
31001658,J225111,7.556698482376677e+18,1.5914452164239044e+16,-9.17284593484874e+18,-0.99
31001661,J215743,7.548785128451041e+18,1.2164106705802092e+16,-9.174443610196149e+18,-0.99
31001756,J164659,7.611346640553177e+18,6.663110424238595e+16,-9.132797319714001e+18,-0.99
31001754,J155831,7.613833523023526e+18,6.416149785177238e+16,-9.138748781975456e+18,-0.99
31001755,J145749,7.610284876970527e+18,2.1566412207461948e+16,-9.133068019389816e+18,-0.99
31001757,J135543,7.610487714939805e+18,6.632281304205358e+16,-9.147261752916042e+18,-0.99
31001758,J132735,7.61124227230584e+18,7.040528914139642e+16,-9.133298883004554e+18,-0.99
31001753,J100001,7.617370314274467e+18,2.0665555249401876e+16,-9.128385227960111e+18,-0.99
31001738,J160016,7.613800357902569e+18,7.276705514328094e+16,-9.111407835354611e+18,-0.99
31001735,J110417,7.606997075803856e+18,-2.9315529817849908e+16,-9.106828215379387e+18,-0.99
31001737,J132144,7.61899186265433e+18,-2.509932280949618e+16,-9.107509865853475e+18,-0.99
31001736,J204853,7.616788137299262e+18,6.51387104548828e+16,-9.107312402983751e+18,-0.99
31001739,J142335,7.609146394172958e+18,-2.5896880528234964e+16,-9.104692145918724e+18,-0.99
31001734,J142117,7.605076321405558e+18,1.3990653299312812e+16,-9.113812131921307e+18,-0.99
31001763,J113813,7.550656976221308e+18,1.4378878879453716e+16,-9.090379146076944e+18,-0.99
31001759,J141740,7.556541307709923e+18,4.213332200016822e+16,-9.075326247952849e+18,-0.99
31001761,J123345,7.556450912329331e+18,-2.730579885039877e+16,-9.083310989507396e+18,-0.99
31001760,J101315,7.555665684384459e+18,1.0051994688386836e+16,-9.077630309469099e+18,-0.99
31001762,J105621,7.557219152876602e+18,6.077251550074064e+16,-9.083970729117063e+18,-0.99
31001764,J135807,7.544114430390353e+18,-3.194119762721375e+16,-9.098734443770273e+18,-0.99
31001723,J112404,7.540389375342353e+18,1.652909332054146e+16,-9.082701733528337e+18,-0.99
31001720,J145739,7.552024458943943e+18,-3.4756291600625704e+16,-9.102343929372425e+18,-0.99
31001721,J114408,7.550235899217876e+18,764893262340476.0,-9.101340873967821e+18,-0.99
31001722,J131704,7.545695197599141e+18,3.4361620750294204e+16,-9.08851451245176e+18,-0.99
31001725,J123746,7.545756554276059e+18,7.025491104921446e+16,-9.093893333762873e+18,-0.99
31001724,J104723,7.53985843877254e+18,1.2304487622943332e+16,-9.08242729063377e+18,-0.99
31001726,J225441,7.548880312668512e+18,-3.1023180954500656e+16,-9.103520337129612e+18,-0.99
31001670,J212838,7.605514746287814e+18,4.234781763014762e+16,-9.149642257639798e+18,-0.99
31001675,J124236,7.621958518935709e+18,7739256464167700.0,-9.152526526561581e+18,-0.99
31001671,J111458,7.616983020855338e+18,3.932133905771254e+16,-9.145678884887253e+18,-0.99
